"title","abstract","authors","link","date","subject","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","extraction_date","expert_decision","ID","o1"
"In states with prominent virus crisis, door wide open for move to telehealth","Amid ever-changing policy developments in response to the COVID-19 crisis, many states have identified loosening restrictions on telehealth services as a front-burner item. This has allowed mental health provider agencies, particularly in the states hardest hit so far by the virus that causes COVID-19, to move more quickly to transition in-person outpatient services to telehealth.","Enos, Gary","https://doi.org/10.1002/mhw.32305","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",159,""
"Management-supportive measures for managers of healthcare organization during the COVID-19 epidemic","Contagious or infectious diseases are one of the major causes of death.(1) Epidemics are a serious threat to public health and a global challenge (2)and management the of these epidemics is very difficult. In these conditions, economic, social and health factors of the country are of great worry, therefore, healthcare managers must properly manage and support health care centers (3)and use management-supportive measures for the organization and staff to provide best healthcare services. Presenting a scientific framework for managing health centers can be very helpful.The most important management-supportive practices at healthcare centers during outbreaks are listed below:1. Engage Leadership: Leadership affects the performance of physicians and nurses. Maintain effective communication with employees, pay attention to them, and listen to them effectively.2. Choose Wise Motivations: Talk about the importance of staff work, appreciate their work, and provide encouragement.3. Note to Work-life Balance: Note that you define a proper and balanced workload for employees. Say that optimal performance depends on enough rest and emphasize the need to re-energize.4. Encourage Peer Support: Protect your staff from external pressures, illogical or uncertain demands from patients and individuals, and promote support among colleagues.5. Provide Resources to Protect Employees and Their Mental Health: Minimize risky conditions in the organization and minimize workplace stress to ensure that staff are not exposed to additional stressors.6. Build A Good Community: Build the right teamwork and improve working relationships.7. Increase Employee Control Over Their Work: Clarify your expectations of employees and create an environment for team members to perform important tasks without interruption.8. Review Your Achievements Regularly: Talk to staff about your progress and successes.9. Cancel Unnecessary Meetings: Try to avoid unnecessary gatherings at work. Use video conferencing if a meeting needs to be held.","Dehnavieh, Reza; Kalavani, Khalil","https://doi.org/10.1017/ice.2020.108",NA,"","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",160,""
"North Carolina frees up $30 million for BH during COVID-19 crisis","North Carolina's seven regional managed care agencies for behavioral health are receiving $30 million so they can keep a variety of programs running during the COVID-19 crisis, Carolina Public Press reported March 31. The money, which an N.C. Department of Health and Human Services (DHHS) spokesperson said represented unused Medicaid funds, has been shifted to the state's seven local management entities/managed care organizations, commonly called LME/MCOs. The LME/MCOs manage care for beneficiaries receiving mental health, developmental disabilities and substance abuse services who are on Medicaid, uninsured or underinsured. The letter also gave the LME/MCOs authority to use up to 15% of risk reserves to support contracted providers, but with a significant qualifier. The agencies, the DHHS said, would be able to use their reserves to support providers that are ?maintaining consumers in their existing residential placements, utilizing telehealth capabilities to the maximum extent possible, providing services that keep consumers from needing access to emergency departments and inpatient services, and otherwise making efforts to deliver high-quality services during this crisis.? The department's caveat that local providers make every effort to keep their clients out of hospitals is part of a concerted campaign to maintain as much bed space and equipment as possible as the number of COVID-19 cases rises.","","https://doi.org/10.1002/mhw.32310","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",161,""
"Psychological status of medical workforce during the COVID-19 pandemic: a cross-sectional study","The pandemic of 2019 coronavirus disease (COVID-19) has burdened an unprecedented psychological stress on people around the world, especially the medical workforce. The study focuses on assess the psychological status of them. The authors conducted a single-center, cross-sectional survey via online questionnaires. Occurrence of fear, anxiety and depression were measured by the numeric rating scale (NRS) on fear, Hamilton Anxiety Scale (HAMA), and Hamilton Depression Scale (HAMD), respectively. A total of 2299 eligible participants were enrolled from the authors’ institution, including 2042 medical staff and 257 administrative staff. The severity of fear, anxiety and depression were significantly different between two groups. Furthermore, as compared to the non-clinical staff, front line medical staff with close contact with infected patients, including working in the departments of respiratory, emergency, infectious disease, and ICU, showed higher scores on fear scale, HAMA and HAMD, and they were 1.4 times more likely to feel fear, twice more likely to suffer anxiety and depression. The medical staff especially working in above-mentioned departments made them more susceptible to psychological disorders. Effective strategies toward to improving the mental health should be provided to these individuals.","Lu, Wen; Wang, Hang; Lin, Yuxing; Li, Li","https://doi.org/10.1016/j.psychres.2020.112936","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",162,""
"DEA allows buprenorphine inductions based on telephone only","Last week, the Drug Enforcement Administration (DEA) said opioid treatment programs (OTPs) and Drug Addiction Treatment Act (DATA)?waived prescribers can treat new patients with buprenorphine based on a telephone call only. The Controlled Substances Act (CSA), enforced by the DEA, requires all new patients being treated with controlled substances to have an in-person ? or, for now, telemedicine ? physical exam. Now, however, because of the coexisting COVID-19 pandemic and opioid overdose crisis, the DEA has dropped this requirement. This follows the decision of the Substance Abuse and Mental Health Services Administration (SAMHSA) to allow exemptions from the OTP take-home regulations allowing stable patients to be given 14 or 28 days of methadone doses, instead of coming in more frequently (see DEA, SAMHSA relax OTP/OBOT regulations due to COVID-19, ADAW March 23, https://onlinelibrary.wiley.com/doi/10.1002/adaw.32664).","Knopf, Alison","https://doi.org/10.1002/adaw.32680","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",163,""
"Telemental health comes into its own with social distancing","Telepsychiatry, telemental health, telepsychology, teletherapy ? whatever you call it, it is now required in the era of the coronavirus/COVID-19 pandemic. ?We should be doing it immediately; the more, the better,? said Robert Caudill, M.D., a member of the American Psychiatric Association's Committee on Telepsychiatry. ?It's exploded in the past week, obviously,? he told CABL in a Zoom interview on March 23. But he thinks it should be the norm.","Knopf, Alison","https://doi.org/10.1002/cbl.30463","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",164,""
"Clinician Wellness During the COVID-19 Pandemic: Extraordinary Times and Unusual Challenges for the Allergist/Immunologist","The global spread of COVID-19 has caused sudden and dramatic societal changes. The allergy/immunology community has quickly responded by mobilizing practice adjustments and embracing new paradigms of care to protect patients and staff from SARS-CoV-2 exposure. Social distancing is key to slowing contagion but adds to complexity of care and increases isolation and anxiety. Uncertainty exists across a new COVID-19 reality and clinician wellbeing may be an underappreciated priority. Wellness incorporates mental, physical and spiritual health to protect against burnout, which impairs both coping and caregiving abilities. Understanding the stressors that COVID-19 is placing on clinicians can assist in recognizing what is needed to return to a point of wellness. Clinicians can leverage easily accessible tools, including the Strength-Focused and Meaning-Oriented Approach to Resilience and Transformation (SMART) approach, wellness apps, mindfulness, and gratitude. Realizing early warning signs of anxiety, depression, substance abuse, and post-traumatic stress disorder is important to access safe and confidential resources. Implementing wellness strategies can improve flexibility, resilience, and outlook. Historical parallels demonstrate that perseverance is as inevitable as pandemics and that we need not navigate this unprecedented time alone.","Bansal, Priya; Bingemann, Theresa A.; Greenhawt, Matthew; Mosnaim, Giselle; Nanda, Anil; Oppenheimer, John; Sharma, Hemant; Stukus, David; Shaker, Marcus","https://doi.org/10.1016/j.jaip.2020.04.001","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",165,""
"Narrative synthesis of psychological and coping responses towards emerging infectious disease outbreaks in the general population: practical considerations for the COVID-19 pandemic","INTRODUCTION: Emerging infectious disease outbreaks, such as the present coronavirus disease 2019 (COVID-19) pandemic, often have a psychological impact on the well-being of the general population, including survivors and caregivers. Our study aimed to synthesise extant literature regarding the combined psychological responses and coping methods used by the general population in past outbreaks. METHODS: We conducted a narrative synthesis of the published literature over the last two decades with a quality appraisal of included articles that reported both psychological responses and coping strategies within infectious disease outbreaks. RESULTS: A total of 144 papers were identified from the search, 24 of which were included in the review. Overall, 18 studies examined the psychosocial responses of the general population towards the severe acute respiratory syndrome epidemic, four studies focused on the Ebola epidemic and two studies covered the H1N1 outbreak. Common themes in psychological responses included anxiety/fears, depression, anger, guilt, grief and loss, post-traumatic stress, and stigmatisation, but also a greater sense of empowerment and compassion towards others. Coping strategies adopted included problem-focused coping (seeking alternatives, self- and other-preservation), seeking social support, avoidance, and positive appraisal of the situation. CONCLUSION: Amid the range of psychosocial responses seen in past infectious disease outbreaks, practical considerations for the current COVID-19 pandemic need to focus on the individual in the context of the larger social environment, with an emphasis on raising awareness of the range of possible psychosocial responses, access to psychological help, self- care, empowering self-support groups and sustained engagement with updated, reliable information about the outbreak.","Chew, Qian Hui; Wei, Ker Chiah; Vasoo, Shawn; Chua, Hong Choon; Sim, Kang","https://doi.org/10.11622/smedj.2020046","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",166,""
"<U+8B77><U+7406><U+4EBA><U+54E1><U+7167><U+8B77><U+65B0><U+578B><U+51A0><U+72C0><U+75C5><U+6BD2><U+611F><U+67D3><U+75C5><U+60A3><U+5FC3><U+9748><U+8A18><U+4E8B>-<U+67D0><U+4E2D><U+53F0><U+7063><U+91AB><U+9662><U+7684>2<U+4F8B><U+7D93><U+9A57>","<U+672C><U+6587><U+662F><U+70BA><U+7167><U+8B77><U+5169><U+4F4D><U+65B0><U+578B><U+51A0><U+72C0><U+75C5><U+6BD2><U+75BE><U+75C5>Coronavirus disease 2019(COVID-19)<U+611F><U+67D3><U+500B><U+6848><U+5165><U+4F4F><U+8CA0><U+58D3><U+9694><U+96E2><U+75C5><U+623F><U+5F8C>,<U+75C5><U+4EBA><U+6240><U+9762><U+81E8><U+8EAB><U+9AD4><U+3001><U+5FC3><U+7406><U+3001><U+8207><U+793E><U+6703><U+7B49><U+5404><U+65B9><U+9762><U+6539><U+8B8A><U+6240><U+5F15><U+767C><U+7684><U+8B77><U+7406><U+554F><U+984C><U+3002><U+7B46><U+8005><U+85C9><U+7531><U+81E8><U+5E8A><U+89C0><U+5BDF><U+53CA><U+96FB><U+8A71><U+8A2A><U+8AC7><U+8490><U+96C6><U+8CC7><U+6599>,<U+63D0><U+4F9B><U+5408><U+5B9C>,<U+500B><U+5225><U+8B77><U+7406><U+63AA><U+65BD>,<U+5305><U+542B><U+9F13><U+52F5><U+500B><U+6848><U+60C5><U+7DD2><U+6292><U+767C><U+8207><U+8010><U+5FC3><U+50BE><U+807D><U+5FC3><U+4E2D><U+611F><U+53D7>,<U+9069><U+6642><U+63D0><U+4F9B><U+9069><U+7576><U+7684><U+5FC3><U+7406><U+652F><U+6301><U+3002><U+5229><U+7528><U+97F3><U+6A02><U+7D13><U+58D3>,<U+5F15><U+5C0E><U+500B><U+6848><U+4EE5><U+6B63><U+5411><U+614B><U+5EA6><U+9762><U+5C0D><U+6B64><U+6B21><U+75BE><U+75C5>,<U+540C><U+6642><U+5354><U+52A9><U+500B><U+6848><U+5728><U+51FA><U+9662><U+5F8C><U+6062><U+5FA9><U+6B63><U+5E38><U+751F><U+6D3B>,<U+5E0C><U+671B><U+6B64><U+5831><U+544A><U+80FD><U+63D0><U+4F9B><U+8B77><U+7406><U+4EBA><U+54E1><U+5728><U+7167><U+9867><U+985E><U+4F3C><U+500B><U+6848><U+4E4B><U+53C3><U+8003><U+3002> We reported our nursing experience about caring two cases for Coronavirus disease 2019 (COVID-19) infected diseases patients, mainly focused on the mental health care. Patients admitted in the negative pressure isolation ward might having care needs in physical, mental, and social dimensions. According to our clinical observation and telephone interviews with patients, we suggested personalized nursing cares by listening, music relaxation, and emotional expression might be the suitable methods to lead patients to release their acute stress status.","<U+674E><U+5468><U+71D5>; <U+51CC><U+6B63><U+83EF>; <U+5289><U+7FCE><U+73B2>; <U+8449><U+9E97><U+6708>; <U+6D2A><U+5F18><U+660C>","https://www.google.com/search?q=<U+8B77><U+7406><U+4EBA><U+54E1><U+7167><U+8B77><U+65B0><U+578B><U+51A0><U+72C0><U+75C5><U+6BD2><U+611F><U+67D3><U+75C5><U+60A3><U+5FC3><U+9748><U+8A18><U+4E8B>-<U+67D0><U+4E2D><U+53F0><U+7063><U+91AB><U+9662><U+7684>2<U+4F8B><U+7D93><U+9A57>","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",167,""
"Mental health during and after the COVID-19 emergency in Italy","","Sani, Gabriele; Janiri, Delfina; Di Nicola, Marco; Janiri, Luigi; Ferretti, Simonetta; Chieffo, Daniela","https://doi.org/10.1111/pcn.13004","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",168,""
"Environmental effects","Our pandemic response is cutting emissions, but it isn't a climate change fix","Vaughan, Adam","https://doi.org/10.1016/S0262-4079(20)30661-8","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",169,""
"Telemental Health in the Context of a Pandemic: the COVID-19 Experience","","Whaibeh, Emile; Mahmoud, Hossam; Naal, Hady","https://doi.org/10.1007/s40501-020-00210-2","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",170,""
"How to safeguard children’s mental health during emergencies","","Li, Ying; Cui, Yonghua","https://doi.org/10.1002/ped4.12185","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",171,""
"Clinician Mental Health and Well-Being During Global Healthcare Crises: Evidence Learned From Prior Epidemics for COVID-19 Pandemic","Abstract Novel coronavirus disease 2019 (COVID-19) is sweeping across the globe, having sickened more than 640,000 people and claimed over 30,000 lives in approximately 202 countries at the time of writing with no sign of slowing down (World Health Organization, 2020). Each time a pandemic or an epidemic disease occurs, such as measles, scarlet fever, HIV/AIDS, Ebola, or the flu of 2013, healthcare professionals are on the front lines, battling diseases and caring for sick and dying patients, even while knowingly putting themselves at risk (Borghese, Di Donato, Ruotolo, & Fiegender, 2020).","Jun, Jin; Tucker, Sharon; Melnyk, Bernadette","https://doi.org/10.1111/wvn.12439","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",172,""
"CARES Act to help providers bolster care; supports communities, businesses","As the country continues to grapple with this unprecedented COVID-19 pandemic, mental health field leaders are responding to what the most recent $2 trillion stimulus aid package passed by the Senate and House and signed by President Trump means for mental health and substance use providers.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32304","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",173,""
"MH coalition asks government for needed protective gear","A mental health coalition on April 1 in urged the federal government to provide personal protection equipment (PPE) to all behavioral health care professionals on the frontlines of the COVID-19 pandemic. The letter, signed by the National Council for Behavioral Health, the National Alliance on Mental Illness, Mental Health America and the American Psychiatric Association, states that the lack of PPE is putting behavioral health care workers at risk.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32308","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",174,""
"Small business loan eligibility promising for nonprofits","Nonprofit organizations receiving Medicaid payments are encouraged that they are now eligible for small business loans courtesy of the $2 trillion COVID-19 relief package (see story, beginning on page 1). Just a few short weeks ago, in an earlier version of the legislation, mental health providers with Medicaid-participating business were excluded from being eligible for these important loans.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32306","2020","","WHO","Undecided","","","","","","","","","","","","","FALSE","2020-04-08","",175,""
