,title,abstract,authors,link,ID,publication_date,update_date,subject,is_medRxiv
28,High titers of multiple antibody isotypes against the SARS-CoV-2 spike receptor-binding domain and nucleoprotein associate with better neutralization.,"Understanding antibody responses to SARS-CoV-2 is indispensable for the development of containment measures to overcome the current COVID-19 pandemic. Here, we determine the ability of sera from 101 recovered healthcare workers to neutralize both authentic SARS-CoV-2 and SARS-CoV-2 pseudotyped virus and address their antibody titers against SARS-CoV-2 nucleoprotein and spike receptor-binding domain. Interestingly, the majority of individuals have low neutralization capacity and only 6% of the healthcare workers showed high neutralizing titers against both authentic SARS-CoV-2 virus and the pseudotyped virus. We found the antibody response to SARS-CoV-2 infection generates antigen-specific isotypes as well as a diverse combination of antibody isotypes, with high titers of IgG, IgM and IgA against both antigens correlating with neutralization capacity. Importantly, we found that neutralization correlated with antibody titers as quantified by ELISA. This suggests that an ELISA assay can be used to determine seroneutralization potential. Altogether, our work provides a snapshot of the SARS-CoV-2 neutralizing antibody response in recovered healthcare workers and provides evidence that possessing multiple antibody isotypes may play an important role in SARS-CoV-2 neutralization.","Noval, M. G.; Kaczmarek, M. E.; Koide, A.; Rodriguez-Rodriguez, B. A.; Louie, P.; Tada, T.; Hattori, T.; Panchenko, T.; Romero, L. A.; Teng, K. W.; Bazley, A.; de Vries, M.; Samanovic, M. I.; Weiser, J. N.; Aifantis, I.; Cangiarella, J.; Mulligan, M. J.; Desvignes, L.; Dittmann, M.; Landau, N. R.; Aguero-Rosenfeld, M. E.; Koide, S.; Stapleford, K. A.","https://www.biorxiv.org/content/10.1101/2020.08.15.252353v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.15.252353v1?rss=1,2020-08-16,2020-08-16,,False
29,Susceptibility of swine cells and domestic pigs to SARS-CoV-2,"The emergence of SARS-CoV-2 has resulted in an ongoing global pandemic with significant morbidity, mortality, and economic consequences. The susceptibility of different animal species to SARS-CoV-2 is of concern due to the potential for interspecies transmission, and the requirement for pre-clinical animal models to develop effective countermeasures. In the current study, we determined the ability of SARS-CoV-2 to (i) replicate in porcine cell lines, (ii) establish infection in domestic pigs via experimental oral/intranasal/intratracheal inoculation, and (iii) transmit to co-housed naive sentinel pigs. SARS-CoV-2 was able to replicate in two different porcine cell lines with cytopathic effects. Interestingly, none of the SARS-CoV-2-inoculated pigs showed evidence of clinical signs, viral replication or SARS-CoV-2-specific antibody responses. Moreover, none of the sentinel pigs displayed markers of SARS-CoV-2 infection. These data indicate that although different porcine cell lines are permissive to SARS-CoV-2, five-week old pigs are not susceptible to infection via oral/intranasal/intratracheal challenge. Pigs are therefore unlikely to be significant carriers of SARS-CoV-2 and are not a suitable pre-clinical animal model to study SARS-CoV-2 pathogenesis or efficacy of respective vaccines or therapeutics.","Meekins, D. A.; Morozov, I.; Trujillo, J. D.; Gaudreault, N. N.; Bold, D.; Artiaga, B. L.; Indran, S. V.; Kwon, T.; Balaraman, V.; Madden, D. W.; Feldmann, H.; Henningson, J.; Ma, W.; Balasuriya, U. B. R.; Richt, J. A.","https://www.biorxiv.org/content/10.1101/2020.08.15.252395v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.15.252395v1?rss=1,2020-08-16,2020-08-16,,False
30,A SARS-CoV-2 neutralizing antibody protects from lung pathology in a COVID-19 hamster model,"The emergence of SARS-CoV-2 led to pandemic spread of coronavirus disease 2019 (COVID-19), manifesting with respiratory symptoms and multi-organ dysfunction. Detailed characterization of virus-neutralizing antibodies and target epitopes is needed to understand COVID-19 pathophysiology and guide immunization strategies. Among 598 human monoclonal antibodies (mAbs) from ten COVID-19 patients, we identified 40 strongly neutralizing mAbs. The most potent mAb CV07-209 neutralized authentic SARS-CoV-2 with IC50 of 3.1 ng/ml. Crystal structures of two mAbs in complex with the SARS-CoV-2 receptor-binding domain at 2.55 and 2.70 A revealed a direct block of ACE2 attachment. Interestingly, some of the near-germline SARS-CoV-2 neutralizing mAbs reacted with mammalian self-antigens. Prophylactic and therapeutic application of CV07-209 protected hamsters from SARS-CoV-2 infection, weight loss and lung pathology. Our results show that non-self-reactive virus-neutralizing mAbs elicited during SARS-CoV-2 infection are a promising therapeutic strategy.","Kreye, J.; Reincke, S. M.; Kornau, H.-C.; Sanchez-Sendin, E.; Corman, V. M.; Liu, H.; Yuan, M.; Wu, N. C.; Zhu, X.; Lee, C.-C. D.; Trimpert, J.; Hoeltje, M.; Dietert, K.; Stoeffler, L.; von Wardenburg, N.; van Hoof, S.; Homeyer, M. A.; Hoffmann, J.; Abdelgawad, A.; Gruber, A. D.; Bertzbach, L. D.; Vladimirova, D.; Li, L. Y.; Barthel, P. C.; Skriner, K.; Hocke, A. C.; Hippenstiel, S.; Witzenrath, M.; Suttorp, N.; Kurth, F.; Franke, C.; Endres, M.; Schmitz, D.; Jeworowski, L. M.; Richter, A.; Schmidt, M. L.; Schwarz, T.; Mueller, M. A.; Drosten, C.; Wendisch, D.; Sander, L. E.; Osterrieder, N.; Wilson, I. A.; Pruess, H.","https://www.biorxiv.org/content/10.1101/2020.08.15.252320v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.15.252320v1?rss=1,2020-08-16,2020-08-16,,False
31,Impact of contact tracing on COVID-19 mortality: An impact evaluation using surveillance data from Colombia.,"Background Contact tracing is a key part of the public health surveillance toolkit. However, it is labor intensive and costly to carry it out. Some countries have faced challenges implementing contact tracing, and no impact evaluations to our knowledge have assessed its impact on COVID-19 mortality. This study assesses the impact of contact tracing in a middle-income country and provides data to support the expansion of contact tracing strategies with the aim of improving infection control. Methods We obtained publicly available data on all confirmed COVID-19 cases in Colombia between March 2 and June 16, 2020. (N=54,931 cases over 135 days of observation). We proxied contact tracing performance as the proportion of cases identified through contact tracing out of all cases identified, as suggested by WHO guidelines. We calculated the daily proportion of cases identified through contact tracing across 37 geographical units (32 departments and five districts). Further, we used a sequential log-log fixed-effects model to estimate the 21-days, 28-days, 42-days and 56-days lagged impact of the proportion of cases identified through contact tracing on the daily number of COVID-19 deaths. Both the proportion of cases identified through contact tracing and the daily number of COVID-19 deaths are smoothed using 7-day moving averages. Models control for prevalence of active cases, second-degree polynomials, and mobility indices. Robustness checks to include supply-side variables were performed. Results We found that a 10 percent increase in the proportion of cases identified through contact tracing is related to COVID-19 mortality reductions between 0.8% and 3.4%. Our models explain between 47%-70% of the variance in mortality. Results are robust to changes of specification and inclusion of supply-side variables. Conclusion Contact tracing is instrumental to contain infectious diseases and its prioritization as a surveillance strategy will have a substantial impact on reducing deaths while minimizing the impact on the fragile economic systems of lower and middle-income countries. This study provides lessons for other LMIC.","Vecino-Ortiz, A. I.; Villanueva Congote, J.; Zapata Bedoya, S.; Cucunuba, Z. M.","https://www.medrxiv.org/content/10.1101/2020.08.14.20158535v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20158535v1?rss=1,2020-08-16,2020-08-16,,True
32,"Knowledge, Practice and associated factors towards the Prevention of COVID-19 among high-risk groups: A cross-sectional study in Addis Ababa, Ethiopia","Abstract Background Coronavirus disease-19 is a highly transmittable virus that continues to disrupt livelihoods, particularly those of low-income segments of society, around the world. In Ethiopia, more specifically in the capital city of Addis Ababa, a sudden increase in the number of confirmed positive cases in high risk groups of the community has been observed over the last few weeks of the first case. Therefore, this study aims to assess knowledge, practices and associated factors that can contribute to the prevention of COVID-19 among high-risk groups in Addis Ababa. Methods A cross-sectional in-person survey (n=6007) was conducted from 14-30 April 2020 following a prioritization within high-risk groups in Addis Ababa. The study area targeted bus stations, public transport drivers, air transport infrastructure, health facilities, public and private pharmacies, hotels, government-owned and private banks, telecom centers, trade centers, orphanages, elderly centers, prison, prisons and selected slum areas where the people live in a crowed. A questionnaire comprised of four sections (demographics, knowledge, practice and reported symptoms) was used for data collection. The outcomes (knowledge in the transmission and prevention of COVID-19 and practices) were measured using four items. Multivariable logistic regression was applied with adjustment for potential confounding. Results About half (48%, 95% CI: 46,49) of the study participants had poor knowledge on the transmission mode of COVID-19 whereas six out of ten (60%, 95% CI: 58,61) had good knowledge on prevention methods for COVID-19. The practice of preventive measures towards COVID-19 was found to be low (49%, 95% CI: 48,50). Factors that influence knowledge on COVID-19 transmission mechanisms were female gender, older age, occupation (health care and grocery worker), lower income and the use of the 8335 free call centre. Older age, occupation (being a health worker), middle income, experience of respiratory illness and religion were significantly associated with being knowledgeable about the prevention methods for COVID-19. The study found that occupation, religion, income, knowledge on the transmission and prevention of COVID-19 were associated with the practice of precautionary measures towards COVID-19. Conclusion The study highlighted that there was moderate knowledge about transmission modes and prevention mechanism. Similarly, there was moderate practice of measures that contribute towards the prevention of COVID-19 among these priority high-risk communities of Addis Ababa. There is an urgent need to fill the knowledge gap in terms of transmission mode and prevention methods of COVID-19 to improve preventions practices and control the spread of COVID-19. Use of female public figures and religious leaders could support the effort towards the increase in awareness.","DEFAR, A.; Molla, G.; Abdella, S.; Tessema, M.; Ahmed, M.; Tadele, A.; Getachew, F.; Hailegiorgis, B.; Tigabu, E.; Ababor, S.; Bizuwork, K.; Deressa, A.; Tasew, G.; kebede, A.; Melese, D.; Gashu, A.; Eshetu, K.; Tayachew, A.; Wossen, M.; Hassen, A.; Habebe, S.; Assefa, Z.; Abayneh, A.; Abate, E.; Tollera, G.","https://www.medrxiv.org/content/10.1101/2020.08.14.20172429v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20172429v1?rss=1,2020-08-16,2020-08-16,,True
33,"Bidirectional associations between COVID-19 and psychiatric disorder: a study of 62,354 COVID-19 cases","Background: Adverse mental health consequences of COVID-19, including anxiety and depression, have been widely predicted but not yet accurately measured. There are a range of physical health risk factors for COVID-19, but it is not known if there are also psychiatric risk factors. Methods: We addressed both questions using cohort studies derived from an electronic health records (EHR) network of 69 million patients including over 62,000 cases of COVID-19. Propensity score matching was used to control for confounding by risk factors for COVID-19 and for more severe illness. Findings: In patients with no prior psychiatric history, COVID-19 was associated with an increased incidence of psychiatric diagnoses in the three months after infection compared to 6 other health events (hazard ratio [95% CI] 2.1 [1.8-2.5] compared to influenza; 1.7 [1.5-1.9] compared to other respiratory tract infections; 1.6 [1.4-1.9] compared to skin infection; 1.6 [1.3.1-9] compared to cholelithiasis; 2.2 [1.9-2.6] compared to urolithiasis, and 2.1 [1.9-2.5] compared to fracture of a large bone; all p<0.0001). The increase was greatest for anxiety disorders but also present for depression, insomnia, and dementia. The results were robust to several sensitivity analyses. There was a ~30% reduction in psychiatric diagnoses in the total EHR population over the same period. A psychiatric diagnosis in the previous year was associated with a 65% higher incidence of COVID-19 (relative risk 1.65, 95% CI: 1.59-1.71, p<0.0001). This was independent of known physical health risk factors for COVID-19. Interpretation: COVID-19 infection has both psychiatric sequelae and psychiatric antecedents. Survivors have an increased rate of new onset psychiatric disorders, and prior psychiatric disorders are associated with a higher risk of COVID-19. The findings have implications for research into aetiology and highlight the need for clinical services to provide multidisciplinary follow-up, and prompt detection and treatment.","Taquet, M.; Luciano, S.; Geddes, J. R.; Harrison, P. J.","https://www.medrxiv.org/content/10.1101/2020.08.14.20175190v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20175190v1?rss=1,2020-08-16,2020-08-16,,True
34,"Widespread testing, case isolation and contact tracing may allow safe school reopening with continued moderate physical distancing: a modeling analysis of King County, WA data","Background In late March 2020, a ""Stay Home, Stay Healthy"" order was issued in Washington State in response to the COVID-19 pandemic. On May 1, a 4-phase reopening plan began. If implemented without interruptions, all types of public interactions were planned to resume by July 15. We investigated whether adjunctive prevention strategies would allow less restrictive physical distancing to avoid second epidemic waves and secure safe school reopening. Methods We developed a mathematical model, stratifying the population by age (0-19 years, 20-49 years, 50-69 years, and 70+ years), infection status (susceptible, exposed, asymptomatic, pre-symptomatic, symptomatic, recovered) and treatment status (undiagnosed, diagnosed, hospitalized) to project SARS-CoV-2 transmission during and after the reopening period. The model was parameterized with demographic and contact data from King County, WA and calibrated to confirmed cases, deaths (overall and by age) and epidemic peak timing. Adjunctive prevention interventions were simulated assuming different levels of pre-COVID physical interactions (pC_PI) restored. We made several predictions related to adjunctive interventions or increased pC_PI. Results The best model fit estimated ~35% pC_PI under lockdown. Gradually restoring 75% pC_PI for all age groups between May 15-July 15 resulted in ~350 daily deaths by early September 2020. Maintaining less than 45% pC_PI was required with current testing practices to ensure low levels of daily infections and deaths. If widespread community transmission persisted, isolating the elderly does not lower daily death rates significantly. Increased testing, isolation of symptomatic infections, and contact tracing permitted 60% pC_PI without significant increases in daily deaths before September, although this strategy may not be sufficient to eliminate community transmission. This combination strategy also allowed opening of schools with <15 daily deaths. Inpatient antiviral treatment reduces deaths significantly without lowering cases or hospitalizations. Conclusions We predict that widespread implementation of ""test and isolate"" policy alone is insufficient to prevent the rapid re-emergence of SARS CoV-2 without moderate physical distancing. However, widespread testing, contact tracing and case isolation would allow relaxation of physical distancing, as well as opening of schools, without a surge in local cases and deaths.","Bracis, C.; Burns, E.; Moore, M.; Swan, D.; Reeves, D. B.; Schiffer, J. T.; Dimitrov, D. T.","https://www.medrxiv.org/content/10.1101/2020.08.14.20174649v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20174649v1?rss=1,2020-08-16,2020-08-16,,True
35,"Robust, reproducible clinical patterns in hospitalised patients with COVID-19","Severe COVID-19 is characterised by fever, cough, and dyspnoea. Symptoms affecting other organ systems have been reported. The clinical associations of different patterns of symptoms can influence diagnostic and therapeutic decision-making: for example, significant differential therapeutic effects in sub-groups of patients with different severities of respiratory failure have already been reported for the only treatment so far shown to reduce mortality in COVID-19, dexamethasone. We obtained structured clinical data on 68914 patients in the UK (the ISARIC Coronavirus Clinical Characterisation Consortium, 4C) and used a principled, unsupervised clustering approach to partition the first 33468 cases according to symptoms reported at recruitment. We validated our findings in a second group of 35446 cases recruited to ISARIC-4C, and in separate cohort of community cases. A core symptom set of fever, cough, and dyspnoea co-occurred with additional symptoms in three patterns: fatigue and confusion, diarrhoea and vomiting, or productive cough. Presentations with a single reported symptom of dyspnoea or confusion were common, and a subgroup of patients reported few or no symptoms. Patients presenting with gastrointestinal symptoms were more commonly female, had a longer duration of symptoms before presentation, and had lower 30-day mortality. Patients presenting with confusion, with or without core symptoms, were older and had a higher unadjusted mortality. Symptom clusters were highly consistent in replication analysis using a further 35446 individuals subsequently recruited to ISARIC-4C. Similar patterns were externally verified in 4445 patients from a study of self-reported symptoms of mild disease. The large scale of ISARIC-4C study enabled robust, granular discovery and replication of patient clusters. Clinical interpretation is necessary to determine which of these observations have practical utility. We propose that four patterns are usefully distinct from the core symptom groups: gastro-intestinal disease, productive cough, confusion, and pauci-symptomatic presentations. Importantly, each is associated with an in-hospital mortality which differs from that of patients with core symptoms. These observations deepen our understanding of COVID-19 and will influence clinical diagnosis, risk prediction, and future mechanistic and clinical studies.","Millar, J. E.; Neyton, L.; Seth, S.; Dunning, J.; Merson, L.; Murthy, S.; Russell, C. D.; Keating, S.; Swets, M.; Sudre, C. H.; Spector, T. D.; Ourselin, S.; Steves, C. J.; Wolf, J.; ISARIC4C Investigators,; Docherty, A. B.; Harrison, E. M.; Openshaw, P. J.; Semple, M. G.; Baillie, J. K.","https://www.medrxiv.org/content/10.1101/2020.08.14.20168088v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20168088v1?rss=1,2020-08-16,2020-08-16,,True
36,The limits of estimating COVID-19 intervention effects using Bayesian models,"To limit the rapid spread of COVID-19, most governments have introduced different non-pharmaceutical interventions, which might have severe costs for society. Therefore, it is crucial to evaluate the most cost-effective interventions, using, for instance, Bayesian modelling. Such modelling efforts have deemed lockdown to account for 81% of the reduction in R0, contributing to government policies. Here, we show that these conclusions are unsupported and that policies therefore should not be based on these studies.","Bryant, P.; Elofsson, A.","https://www.medrxiv.org/content/10.1101/2020.08.14.20175240v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20175240v1?rss=1,2020-08-16,2020-08-16,,True
37,The Common Interests of Health Protection and theEconomy: Evidence from Scenario Calculations ofCOVID-19 Containment Policies,"Several countries use shutdown strategies to contain the spread of the COVID-19 epidemic, at the expense of massive economic costs. While this suggests a conflict between health protection and economic objectives, we examine whether the economically optimal exit strategy can be reconciled with the containment of the epidemic. We use a novel combination of epidemiological and economic simulations for scenario calculations based on empirical evidence from Germany. Our findings suggest that a prudent opening is economically optimal, whereas costs are higher for a more extensive opening process. This rejects the view that there is a conflict with health protection. Instead, it is in the common interest of public health and the economy to relax non-pharmaceutical interventions in a manner that keeps the epidemic under control.","Dorn, F.; Khailaie, S.; Stoeckli, M.; Binder, S. C.; Lange, B.; Lautenbacher, S.; Peichl, A.; Vanella, P.; Wollmershaeuser, T.; Fuest, C.; Meyer-Hermann, M.","https://www.medrxiv.org/content/10.1101/2020.08.14.20175224v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20175224v1?rss=1,2020-08-16,2020-08-16,,True
38,Estimating the epidemic growth dynamics within the first week,"Information about the early growth of infectious outbreaks are indispensable to estimate the epidemic spreading. A large number of mathematical tools have been developed to this end, facing as much large number of different dynamic evolutions, ranging from sub-linear to super-exponential growth. Of course, the crucial point is that we do not have enough data during the initial outbreak phase to make reliable inferences. Here we propose a methodology to estimate the epidemic growth dynamics from the infected cumulative data of just a week, provided a surveillance system is available over the whole territory. The methodology, based on the Newcomb-Benford Law, is applied to Italian covid 19 case-study. Results show that it is possible to discriminate the epidemic dynamics using the first seven data points collected over fifty Italian cities. Moreover, the form of the most probable approximating function of the growth, within a six weeks epidemic scenario, is identified.","FIORITI, V.; ROSELLI, I.; CHINNICI, M.; ARBORE, A.; SIGISMONDI, N.","https://www.medrxiv.org/content/10.1101/2020.08.14.20170878v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20170878v1?rss=1,2020-08-16,2020-08-16,,True
39,"Socio-demographic, clinical, hospital admission and oxygen requirement characteristics of COVID-19 patients of Bangladesh",Abstract Background: Clinical presentation hospital admission and outcome of COVID-19 pandemic are different from one country to another. So every country should have their own data regarding COVID-19. Subjects and Methods: This was an online cross-sectional survey carried out in RT-PCR positive COVID-19 adult patient. A preformed questionnaire adapted in Google form and circulated through online to collect data. Informed consent was ensured before participation in this study. Results: We have studied of 305 RT-PCR positive COVID-19 patients mean age was 36.32(+/-12.369) years with male predominance and majority were doctor 46.9%. 48.8% of the patients family members affected along with them. After COVID-19 pandemic 31.7% did not go out of their house. For prevention (72.4%)of the patients used mask and 38.8% used hand gloves during outing. 28.7% reported to be affected while working in hospital 21.8%were affected in their office. Fever (80.1%) cough (57.7%) pain in throat (50.8%) rhinitis (45.9%) and loss of smell (45%) and taste sensation (45.6%) were the most common symptoms. Sample was given average 3 (+/- 3.384) days after onset of the symptoms and report was delivered average 4.57 days after giving sample. After getting result 32.1% of the patients seek treatment in telemedicine and 23% directly consulted in Government hospital only 2% reported to be treated by the Government designated telephone number. 73.1% of the patient took both steam inhalation and warm water gargling. Paracetamol and antihistamine was the most commonly use drugs 69.8% and 71.5% respectively besides 47.5% took ivermectin 41.6% took azithromycin 35.1% steroid 34.8% took doxycyclin and 21.6% hydroxychloroquine. Among the patients only 20.3% needed hospital admission. The patients admitted in hospital average 5 (+/-3.922) days after onset of symptoms and hospital staying was 9.2 days (average). Breathless (54.83%) was the major cause of hospital admission and 19.35% patients admitted due to fear. 14% patients needed oxygen and average duration of oxygen was 4.84 days. 81.3% patients has taken oxygen in hospital and 18.8% at their home. Among the patient 2.2% needed ICU and artificial ventilation needed for 1.1% patients. The patients recovered after 17.74 days (average) from the onset of symptom. COVID-19 became negative (RT-PCR) at15th day from onset of symptom. 91.8%) were in mental stress to become the cause of infection spread to other family members 20.7%) reported that they were anxious that they would not get oxygen or ICU if required and 27.9% were suffering from fear of death. Weakness was the most common post disease symptom in 57.4% cases. Average time required for coming back to normal life was 21.59 days (+/-7.901) ranging a wide range from 5 to 60 days. Conclusion: COVID-19 patients were mostly male health worker. Fever cough pain in throat were most common symptoms. Hospital admission required in only one-fifth cases and ICU required for only 2% patients. Weakness was the most common post disease symptom. Keywords: COVID Bangladesh oxygen ivermectin Correspondence Dr. Ratindra Nath Mondal President Society of General Physician Founder-Daktarkhana (GP center) Rangpur Bangladesh Email dr.ratinmondal@gmail.com.,"Mondal, R. N.; Razzak Sarker, M. A.; Das, A.; Ahsan, M. A. K.; Jahan, S. M. S.; Sultana, A.; Sultana, J.; Rani, M.","https://www.medrxiv.org/content/10.1101/2020.08.14.20175018v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20175018v1?rss=1,2020-08-16,2020-08-16,,True
40,Age-dependent and Independent Symptoms and Comorbidities Predictive of COVID-19 Hospitalization,"The coronavirus disease 2019 (COVID-19) pandemic, caused by Severe Acute Respiratory Syndrome (SARS)-CoV-2, continues to burden medical institutions around the world by increasing total hospitalization and Intensive Care Unit (ICU) admissions. A better understanding of symptoms, comorbidities and medication used for pre-existing conditions in patients with COVID-19 could help healthcare workers identify patients at increased risk of developing more severe disease. Here, we have used self-reported data (symptoms, medications and comorbidities) from more than 3 million users from the COVID-19 Symptom Tracker app12 to identify previously reported and novel features predictive of patients being admitted in a hospital setting. Despite previously reported association between age and more severe disease phenotypes, we found that patient's age, sex and ethnic group were minimally predictive when compared to patient's symptoms and comorbidities. The most important variables selected by our predictive algorithm were fever, the use of immunosuppressant medication, mobility aid, shortness of breath and fatigue. It is anticipated that early administration of preventative measures in COVID-19 positive patients (COVID+) who exhibit a high risk of hospitalization signature may prevent severe disease progression.","Huang, Y.; Radenkovic, D.; Perez, K.; Nadeau, K.; Verdin, E.; Furman, D.","https://www.medrxiv.org/content/10.1101/2020.08.14.20170365v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20170365v1?rss=1,2020-08-16,2020-08-16,,True
41,"Vaccine optimization for COVID-19, who to vaccinate first?","A vaccine, when available, will likely become our best tool to control the current COVID-19 pandemic. Even in the most optimistic scenarios, vaccine shortages will likely occur. Using an age-stratified mathematical model, we determined optimal vaccine allocation for four different metrics (deaths, symptomatic infections, and maximum non-ICU and ICU hospitalizations) under a wide variety of assumptions. We find that a vaccine with effectiveness [&ge;]50% would be enough to substantially mitigate the ongoing pandemic provided that a high percentage of the population is optimally vaccinated. When minimizing deaths, we find that for low vaccine effectiveness, it is optimal to allocate vaccine to high-risk (older) age-groups first. In contrast, for higher vaccine effectiveness, there is a switch to allocate vaccine to high-transmission (younger) age-groups first for high vaccination coverage. While there are other societal and ethical considerations, this work can provide an evidence-based rationale for vaccine prioritization.","Matrajt, L.; Eaton, J.; Leung, T.; Brown, E. R.","https://www.medrxiv.org/content/10.1101/2020.08.14.20175257v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20175257v1?rss=1,2020-08-16,2020-08-16,,True
42,Superspreading as a Regular Factor of the COVID-19 Pandemic: II. Quarantine Measures and the Second Wave,"Within the framework of a two-component model of the COVID-19 epidemic, taking into account the special role of superspreaders, we consider the impact of the recovery factor and quarantine measures on the course of the epidemic, as well as the possibility of a second wave of morbidity. It is assumed that there is no long-term immunity in asymptomatic superspreaders who have under- gone the infection, and the emergence of long-term immunity in those who have undergone severe illness. It is shown that, under these assumptions, the relaxation of quarantine measures leads to the resumption of virus circulation among asymptomatic superspreaders. Depending on the charac- teristics of the quarantine, its removal may or may not lead to a renewed wave of daily morbidity. A criterion for the occurrence of repeated wave of morbidity is proposed based on the analysis of the final phase of the first wave. Based on this criterion, the repeated wave of the epidemic is predicted in New Zealand. A natural explanation is given for the decrease in lethality among the infected against the background of an absolute increase in their number.","Dimaschko, J.","https://www.medrxiv.org/content/10.1101/2020.08.14.20174557v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.14.20174557v1?rss=1,2020-08-16,2020-08-16,,True
43,The Effect of Neutropenia and Filgrastim (G-CSF) in Cancer Patients With COVID-19 Infection,"Background: Neutropenia is commonly encountered in cancer patients, and recombinant human granulocyte colony-stimulating factor (G-CSF, filgrastim) is widely given to oncology patients to counteract neutropenia and prevent infection. G-CSF is both a growth factor and cytokine that initiates proliferation and differentiation of mature granulocytes. However, the clinical impact of neutropenia and G-CSF use in cancer patients, who are also afflicted with coronavirus disease 2019 (COVID-19), remains unknown. Methods: An observational cohort of 304 hospitalized patients with COVID-19 at Memorial Sloan Kettering Cancer Center was assembled to investigate links between concurrent neutropenia (N=55) and G-CSF administration (N=16) on COVID-19-associated respiratory failure and death. These factors were assessed as time-dependent predictors using an extended Cox model, controlling for age and underlying cancer diagnosis. To determine whether the degree of granulocyte response to G-CSF affected outcomes, a similar model was constructed with patients that received G-CSF, categorized into high- and low-response, based on the level of absolute neutrophil count (ANC) rise 24 hours after growth factor administration. Results: Neutropenia (ANC < 1 K/mcL) during COVID-19 course was not independently associated with severe respiratory failure or death (HR: 0.71, 95% Cl: 0.34-1.50, P value: 0.367) in hospitalized COVID-19 patients. When controlling for neutropenia, G-CSF administration was associated with increased need for high oxygen supplementation and death (HR: 2.97, 95% CI: 1.06-8.28, P value: 0.038). This effect was predominantly seen in patients that exhibited a high response to G-CSF based on their ANC increase post-G-CSF administration (HR: 5.18, 95% CI: 1.61-16.64, P value: 0.006). Conclusion: Possible risks versus benefits of G-CSF administration should be weighed in neutropenic cancer patients with COVID-19 infection, as G-CSF may lead to worsening clinical and respiratory status in this setting.","Morjaria, S.; Zhang, A.; Kaltsas MD, A.; Parameswaran, R.; Patel, D.; Zhou, W.; Predmore, J.; Perez Johnston, R.; Jee, J.; Perales, M.; Daniyan, A.; Taur, Y.; Mailankody, S.","https://www.medrxiv.org/content/10.1101/2020.08.13.20174565v1?rss=1""",https://www.medrxiv.org/content/10.1101/2020.08.13.20174565v1?rss=1,2020-08-15,2020-08-15,,True
44,In plain sight: the role of alpha-1-antitrypsin in COVID-19 pathogenesis and therapeutics.,"Entry of SARS-CoV-2 is facilitated by endogenous and exogenous proteases. These proteases proteolytically activate the SARS-CoV-2 spike glycoprotein and are key modulators of virus tropism. We show that SARS-CoV-2 naive serum exhibits significant inhibition of SARS-CoV-2 entry. We identify alpha-1-antitrypsin (AAT), and to a lesser degree, alpha-2-macroglobulin (A2M) as highly abundant serum protease inhibitors that potently restrict protease-mediated entry of SARS-CoV-2. AAT inhibition of protease-mediated SARS-CoV-2 entry in vitro occurs at concentrations far below what is present in serum and bronchoalveolar tissues, suggesting that AAT effects are physiologically relevant. Moreover, AAT mutations that have been characterized to affect abundance or function are highly prevalent. In addition to the effects that AAT may have on viral entry itself, we argue that the anti-inflammatory and coagulation regulatory activity of AAT have implications for coronavirus disease 2019 (COVID-19) pathogenicity, SARS-CoV-2 tissue restriction, convalescent plasma therapies, and even potentially AAT therapy.","Oguntuyo, K. Y.; Stevens, C. S.; Siddiquey, M. N.; Schilke, R. M.; Woolard, M. D.; Zhang, H.; Acklin, J. A.; Ikegame, S.; Hung, C.-t.; Lim, J. K.; Cross, R. W.; Geisbert, T. W.; Ivanov, S. S.; Kamil, J. P.; Lee, B.","https://www.biorxiv.org/content/10.1101/2020.08.14.248880v1?rss=1""",https://www.biorxiv.org/content/10.1101/2020.08.14.248880v1?rss=1,2020-08-15,2020-08-15,,False
